S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class
50693,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50694,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50695,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50696,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50697,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50698,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50699,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50700,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50701,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50702,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50703,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50704,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50705,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50706,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50707,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50708,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50709,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50710,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50711,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50712,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50713,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50714,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50715,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50716,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50717,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50718,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50719,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50720,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50721,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50722,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50723,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50724,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50725,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50726,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50727,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50728,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50729,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50730,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50731,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50732,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50733,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50734,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50735,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50736,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50737,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50738,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50739,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50740,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50741,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50742,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50743,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50744,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50745,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50746,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50747,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50748,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50749,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50750,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50751,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50752,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50753,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50754,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50755,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50756,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50757,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50758,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50759,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50760,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50761,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50762,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50763,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50764,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50765,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50766,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50767,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50768,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50769,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50770,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50771,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50772,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50773,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50774,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50775,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50776,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50777,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50778,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50779,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50780,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50781,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50782,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50783,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50784,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50785,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50786,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50787,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50788,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50789,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50790,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50791,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50792,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50793,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50794,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50795,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50796,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50797,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50798,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50799,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50800,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50801,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50802,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50803,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50804,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50805,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50806,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50807,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50808,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50809,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50810,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50811,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50812,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50813,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50814,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50815,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50816,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50817,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50818,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50819,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50820,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50821,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50822,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50823,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50824,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50825,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50826,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50827,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50828,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50829,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50830,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50831,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50832,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50833,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50834,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50835,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50836,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50837,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50838,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50839,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50840,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50841,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50842,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50843,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50844,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50845,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50846,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50847,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50848,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50849,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50850,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50851,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50852,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50853,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50854,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50855,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50856,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50857,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50858,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50859,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50860,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50861,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50862,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50863,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50864,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50865,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50866,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50867,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50868,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50869,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50870,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50871,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50872,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50873,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50874,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50875,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50876,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50877,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50878,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50879,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50880,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50881,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50882,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50883,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50884,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50885,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50886,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50887,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50888,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50889,Unarmed,None,Arm_Light,None,Armed,No,Non-Malicious
50890,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50891,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50892,Armed,None,Fire,Light Torpedo,Unarmed,No,Non-Malicious
50893,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
50894,Unarmed,Heavy Torpedo,None,None,Unarmed,No,Non-Malicious
50895,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
50896,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50897,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50898,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50899,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50900,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50901,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50902,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50903,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50904,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
50905,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
50906,Unarmed,Light Torpedo,Arm_Light,None,Armed,No,Non-Malicious
50907,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
50908,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
50909,Armed,Light Torpedo,Fire,Light Torpedo,Unarmed,No,Non-Malicious
50910,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
50911,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50912,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50913,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50914,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50915,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50916,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50917,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50918,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50919,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50920,Unarmed,None,Arm_Light,None,Armed,No,Non-Malicious
50921,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50922,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50923,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50924,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50925,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50926,Armed,None,Abort/Unarm,Light Torpedo,Unarmed,No,Non-Malicious
50927,Unarmed,None,Arm_Heavy,None,Armed,No,Non-Malicious
50928,Armed,None,None,Heavy Torpedo,Armed,No,Non-Malicious
50929,Armed,None,None,Heavy Torpedo,Armed,No,Non-Malicious
50930,Armed,None,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
50931,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
50932,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50933,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50934,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50935,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50936,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50937,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50938,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50939,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50940,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50941,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50942,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50943,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50944,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50945,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50946,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50947,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50948,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50949,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50950,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50951,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50952,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50953,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50954,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50955,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50956,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50957,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50958,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50959,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50960,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50961,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50962,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50963,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50964,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50965,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50966,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50967,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50968,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50969,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50970,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50971,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50972,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50973,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50974,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50975,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50976,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50977,Unarmed,None,Arm_Light,None,Armed,No,Non-Malicious
50978,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50979,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50980,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
50981,Armed,Heavy Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
50982,Armed,Heavy Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
50983,Armed,Heavy Torpedo,Abort/Unarm,Light Torpedo,Unarmed,No,Non-Malicious
50984,Unarmed,Heavy Torpedo,Arm_Heavy,None,Armed,No,Non-Malicious
50985,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50986,Armed,Heavy Torpedo,None,Heavy Torpedo,Armed,No,Non-Malicious
50987,Armed,Heavy Torpedo,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
50988,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
50989,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50990,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50991,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50992,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50993,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50994,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50995,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50996,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50997,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50998,Unarmed,None,None,None,Unarmed,No,Non-Malicious
50999,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51000,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51001,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51002,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51003,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51004,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51005,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51006,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51007,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51008,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51009,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51010,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51011,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51012,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51013,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51014,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51015,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51016,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51017,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51018,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51019,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51020,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51021,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51022,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51023,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51024,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51025,Unarmed,Light Torpedo,None,None,Unarmed,No,Non-Malicious
51026,Unarmed,Light Torpedo,Arm_Light,None,Armed,No,Non-Malicious
51027,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
51028,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
51029,Armed,Light Torpedo,None,Light Torpedo,Armed,No,Non-Malicious
51030,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
51031,Armed,None,None,Light Torpedo,Armed,No,Non-Malicious
51032,Armed,None,Abort/Unarm,Light Torpedo,Unarmed,No,Non-Malicious
51033,Unarmed,None,Arm_Heavy,None,Armed,No,Non-Malicious
51034,Armed,None,None,Heavy Torpedo,Armed,No,Non-Malicious
51035,Armed,None,None,Heavy Torpedo,Armed,No,Non-Malicious
51036,Armed,None,Fire,Heavy Torpedo,Unarmed,No,Non-Malicious
51037,Unarmed,None,None,None,Unarmed,Yes,Non-Malicious
51038,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51039,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51040,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51041,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51042,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51043,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51044,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51045,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51046,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51047,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51048,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51049,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51050,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51051,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51052,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51053,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51054,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51055,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51056,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51057,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51058,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51059,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51060,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51061,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51062,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51063,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51064,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51065,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51066,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51067,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51068,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51069,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51070,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51071,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51072,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51073,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51074,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51075,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51076,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51077,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51078,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51079,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51080,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51081,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51082,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51083,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51084,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51085,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51086,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51087,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51088,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51089,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51090,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51091,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51092,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51093,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51094,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51095,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51096,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51097,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51098,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51099,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51100,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51101,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51102,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51103,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51104,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51105,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51106,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51107,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51108,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51109,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51110,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51111,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51112,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51113,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51114,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51115,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51116,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51117,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51118,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51119,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51120,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51121,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51122,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51123,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51124,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51125,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51126,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51127,Unarmed,None,None,None,Unarmed,No,Non-Malicious
51128,Unarmed,None,None,None,Unarmed,No,Non-Malicious
