S.No.,Current Status,Recommended Weapon,Command Sent,Armed Weapon,Expected Next Status,Fired?,Class,Prediction,Probability
885,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
886,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
887,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
888,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
889,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
890,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
891,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
892,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
893,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
894,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
895,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
896,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
897,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
898,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
899,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
900,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
901,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
902,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
903,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
904,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
905,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
906,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
907,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
908,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
909,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
910,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
911,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
912,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
913,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
914,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
915,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
916,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
917,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
918,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
919,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
920,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
921,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
922,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
923,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
924,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
925,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
926,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
927,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
928,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
929,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
930,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
931,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
932,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
933,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
934,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
935,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
936,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
937,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
938,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
939,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
940,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
941,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
942,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
943,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
944,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
945,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
946,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
947,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
948,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
949,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
950,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
951,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
952,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
953,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
954,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
955,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
956,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
957,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
958,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
959,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
960,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
961,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
962,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
963,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
964,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
965,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
966,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
967,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
968,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
969,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
970,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
971,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
972,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
973,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
974,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
975,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
976,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
977,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
978,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
979,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
980,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
981,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
982,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
983,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
984,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
985,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
986,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
987,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
988,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
989,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
990,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
991,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
992,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
993,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
994,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
995,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
996,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
997,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
998,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
999,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1000,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1001,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1002,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1003,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1004,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1005,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1006,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1007,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1008,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1009,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1010,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1011,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1012,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1013,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1014,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1015,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1016,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1017,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1018,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1019,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1020,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1021,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1022,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1023,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1024,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1025,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1026,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1027,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1028,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1029,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1030,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1031,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1032,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1033,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1034,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1035,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1036,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1037,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1038,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1039,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1040,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1041,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1042,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1043,Armed,Heavy Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1044,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1045,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1046,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1047,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1048,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1049,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1050,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1051,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1052,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1053,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1054,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1055,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1056,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1057,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1058,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1059,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1060,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1061,Armed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1062,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1063,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1064,Armed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1065,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1066,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1067,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1068,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1069,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1070,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1071,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1072,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1073,Armed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1074,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1075,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1076,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1077,Armed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1078,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1079,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1080,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1081,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1082,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1083,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1084,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1085,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1086,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1087,Armed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1088,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1089,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1090,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1091,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1092,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1093,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1094,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1095,Armed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1096,Armed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1097,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1098,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1099,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1100,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1101,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1102,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1103,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1104,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1105,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1106,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1107,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1108,Unarmed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1109,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1110,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1111,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1112,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1113,Unarmed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1114,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1115,Unarmed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1116,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1117,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1118,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1119,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1120,Unarmed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1121,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1122,Armed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1123,Unarmed,Heavy Torpedo,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1124,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1125,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1126,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1127,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1128,Armed,Light Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1129,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1130,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1131,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1132,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1133,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1134,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1135,Armed,Light Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1136,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1137,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1138,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1139,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1140,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1141,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1142,Armed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1143,Unarmed,,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1144,Armed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1145,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1146,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1147,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1148,Unarmed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1149,Unarmed,,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1150,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1151,Armed,Heavy Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1152,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1153,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1154,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1155,Unarmed,,,Light Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1156,Unarmed,Light Torpedo,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1157,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1158,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1159,Unarmed,Light Torpedo,,Heavy Torpedo,Armed,No,Malicious,1,0.6606294036532103
1160,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1161,Armed,Light Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1162,Unarmed,,,Heavy Torpedo,Armed,Yes,Malicious,1,0.6606294036532103
1163,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1164,Armed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1165,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1166,Armed,,,Light Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1167,Unarmed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1168,Armed,,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1169,Unarmed,Light Torpedo,,Heavy Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1170,Armed,Heavy Torpedo,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1171,Unarmed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
1172,Unarmed,Heavy Torpedo,,Light Torpedo,Armed,No,Malicious,1,0.6606294036532103
1173,Unarmed,,,Light Torpedo,Unarmed,No,Malicious,1,0.6606294036532103
1174,Armed,,,Heavy Torpedo,Unarmed,Yes,Malicious,1,0.6606294036532103
